ID_INSTITUCION,INSTITUCION,PROVEEDOR,COSTO,TORRE_CERCANA,LATITUD_TORRE,LONGITUD_TORRE,DIST_KM
2476,MARIA VICTORIA TEK SANCHEZ,RED SEC,,(TZ-45) TORRE C5 NOGALES,31.29025556,-110.9511556,0.63
2478,GRACIELA MERINO GONZALEZ,RED SEC,,(TZ-45) TORRE C5 NOGALES,31.29025556,-110.9511556,0.63
787,EDUARDO W VILLA,RED SEC,,(TZ-45) TORRE SSPM,27.46464167,-109.9284222,0.63
2519,ESCUELA PRIMARIA NUEVA CREACION,RED SEC,,(TZ-45) TORRE C5 NOGALES,31.29025556,-110.9511556,0.63
2518,ALVARO OBREGON,RED SEC,,(TZ-45) TORRE C5 NOGALES,31.29025556,-110.9511556,0.63
3468,MODULO SAN LUIS RIO COLORADO,TELMEX,,(TZ-45) TORRE AGENCIA FISCAL SLRC,32.47933611,-114.7790444,0.64
2389,HEROICO COLEGIO MILITAR,TELMEX,,UNIVERSIDAD DE SONORA  CAMPUS NAVOJOA,27.074257,-109.429382,0.64
2533,ESCUELA SECUNDARIA TECNICA ESTATAL NUM. 2,TELMEX,,CENTRO DE SALUD RURAL DE FRANCISCO J MINA (CAMPO 60),27.45816,-110.11326,0.64
1405,ESCUELA SECUNDARIA TECNICA NUM. 35,TELMEX,,"(TZ-90) CECYTES ""Y""",30.805425,-112.7130333,0.65
542,CUITLAHUAC,TELMEX,,BAVIACORA,29.715211,-110.165078,0.65
1461,JESUS LEON GONZALEZ,TELMEX,,(TZ-45) COMANDANCIA EL CORTIJO,29.14361389,-110.9862722,0.65
622,ESCUELA PRIMARIA NUEVA CREACION,COMPUPROYECCIONES,,"(TZ-90) CECYTES ""Y""",30.805425,-112.7130333,0.65
1542,ROBERT OWEN,COMPUENLACES,,(TZ-45) COMANDANCIA EL CORTIJO,29.14361389,-110.9862722,0.65
1801,MARIA DEL ROSARIO CHAVEZ CRUZ,MEGACABLE,,PLANTEL NUEVO HERMOSILLO,29.01221702,-110.9283082,0.65
3769,CENTRO INFANTIL PARA EL DESARROLLO NEUROCONDUCTUAL,TELMEX,,CGOB,29.06763827,-110.9592655,0.66
3204,CENTRO DE SALUD NOGALES,TELMEX,,(TZ-45) TORRE C5 NOGALES,31.29025556,-110.9511556,0.66
1854,PROF. ALBERTO GUTIERREZ,RED SEC,,BMXDGR,29.07631845,-110.9570658,0.66
2998,"EMSAD, ROSARIO TESOPACO",COMPUPROYECCIONES,,H. AYUNTAMIENTO DE ROSARIO,27.840604,-109.370759,0.66
2209,BENITO JUAREZ,TELMEX,,NACOZARI,30.378194,-109.694961,0.66
2999,"EMSAD, EL QUIRIEGO",COMPUPROYECCIONES,,H. AYUNTAMIENTO DE QUIRIEGO,27.52069,-109.251259,0.66
2762,JUAN ESCUTIA,TELNOR,,COMANDANCIA,32.456246,-114.745002,0.67
2317,MOISES SAENZ,TELMEX,,PLANTEL NAVOJOA,27.06563326,-109.4497993,0.67
1012,BENITO JUAREZ,TELMEX,,CANANEA,30.9777,-110.308617,0.68
3707,COMISION DEL DEPORTE DEL ESTADO DE SONORA,TELMEX,473.28,CUM,29.10935986,-110.9936158,0.68
3364,CENTRO DE SALUD RURAL SAHUARIPA,TELMEX,,H. AYUNTAMIENTO DE SAHUARIPA 2,29.05637,-109.23347,0.68
748,JOSE MARTI,RED SEC,,PLANTEL OBREGON I,27.4776144,-109.9289854,0.68
2161,CLUB DE LEONES 2,TELMEX,,PLANTEL EUSEBIO FRANCISCO KINO,30.62410894,-110.9732592,0.68
540,TELESECUNDARIA 238,TELMEX,,BANAMICHI,30.007164,-110.218019,0.68
1355,EUSEBIO FRANCISCO PADRE KINO,TELMEX,,CENTRO DE SALUD VICAM,27.647,-110.296,0.69
2580,MIGUEL HIDALGO Y COSTILLA,RED SEC,,(TZ-45) COMANDANCIA MUNICIPAL PITIQUITO,30.67895278,-112.0493028,0.69
3634,DIRECCION GENERAL DE SERVICIOS DE SALUD A LA PERSONA,TELMEX,473.28,CGOB,29.06763827,-110.9592655,0.7
2493,MARGARITA MAZA DE JUAREZ,RED SEC,,NOGALES,31.318347,-110.954427,0.7
587,SONORA BAJA CALIFORNIA,TELMEX,,BENJAMIN HILL,30.167956,-111.117789,0.7
3466,MODULO SAHUARIPA,TELMEX,,SAN JAVIER,29.056386,-109.233431,0.7
2397,CONCEPCION M DEL CAMPO,RED SEC,,(TZ-45) TORRE C4 NUEVO,27.07895278,-109.443525,0.7
2212,HEROE DE NACOZARI FORD 129 NUM. 1,TELMEX,,NACOZARI,30.378194,-109.694961,0.71
1868,JOSE ANGEL BARRIOS RUIZ,RED SEC,,PLANTEL NUEVO HERMOSILLO,29.01221702,-110.9283082,0.71
986,ARISTOTELES,MEGACABLE,,RADIO TEC,30.98961,-110.26602,0.71
2974,PLANTEL SONOYTA,TELNOR,,(TZ-45) TORRE COMANDANCIA SONOYTA,31.864325,-112.8494722,0.71
2177,GENERAL JESUS GARCIA MORALES,TELMEX,,ARIZPE,30.338364,-110.167683,0.72
3432,HOSPITAL GENERAL DE SAN LUIS RIO COLORADO,TOTAL PLAY,,SAN PEDRO DE LA CUEVA,32.473614,-114.784344,0.72
2690,ESCUADRON 201,INDEX,,PRIM ESCUADRON 201 DE EL POLVORON,27.370639,-110.210761,0.72
1257,ESCUELA SECUNDARIA TECNICA NUM. 21,TELMEX,,BACERAC,30.356653,-108.927858,0.72
744,IGNACIO MARISCAL,RED SEC,,PLANTEL OBREGON I,27.4776144,-109.9289854,0.72
1407,ESCUELA SECUNDARIA TECNICA NUM. 37,TELMEX,,PLANTEL PUERTO PEÑASCO,31.32935585,-113.5298673,0.72
2270,GUSTAVO ADOLFO BECQUER,RED SEC,,UNIVERSIDAD DE SONORA  CAMPUS NAVOJOA,27.074257,-109.429382,0.72
1667,MARTIRES DE CANANEA 1906,MEGACABLE,,(TZ-45) COMANDANCIA ZONA NORTE,29.11026111,-110.9913861,0.73
3201,CENTRO DE SALUD NACOZARI DE GARCIA,TELMEX,,NACOZARI,30.378194,-109.694961,0.73
965,REFUGIO CORAZON DE MARIA,RED SEC,,C5I OBREGON,27.526008,-109.930316,0.73
2441,CLUB ACTIVO 20 30,RED SEC,,NOGALES,31.318347,-110.954427,0.73
2278,AGUSTIN MELGAR,RED SEC,,UNIVERSIDAD DE SONORA  CAMPUS NAVOJOA,27.074257,-109.429382,0.73
882,ALVARO OBREGON,MEGACABLE,,(TZ-30) TORRE MARTE R. GOMEZ,27.36791944,-109.8883278,0.73
26,BENITO JUAREZ,TELMEX,,(TZ-45) TORRE SUBCENTRO C5 AGUA PRIETA,31.31913889,-109.5580556,0.74
3667,DIRECCION GENERAL DE PARTICIPACION SOCIAL,TELMEX,343.97,PLANTEL OBREGON I,27.4776144,-109.9289854,0.74
3666,DIRECCION GENERAL DE DESARROLLO REGIONAL,TELMEX,473.28,PLANTEL OBREGON I,27.4776144,-109.9289854,0.74
3456,MODULO HUASABAS,TELMEX,,HUASABAS,29.910706,-109.301011,0.74
3632,COMISION DE ARBITRAJE MEDICO DEL ESTADO DE SONORA,TELMEX,343.97,AUFIS,29.06939286,-110.944628,0.74
1645,GENERAL LAZARO CARDENAS NUM. 1,COMPUENLACES,,(TZ-45) COMANDANCIA ZONA NORTE,29.11026111,-110.9913861,0.74
3217,HOSPITAL COMUNITARIO ALAMOS,TELMEX,,ALAMOS,27.021836,-108.937803,0.74
3452,MODULO CUMPAS,TELMEX,,CUMPAS,29.998067,-109.775114,0.75
3648,DIF SONORA,TELMEX,473.28,(TZ-45) TORRE AGENCIA FISCAL SLRC,32.47933611,-114.7790444,0.75
2687,19 DE NOVIEMBRE,MEGACABLE,,CAMPO DEPORTIVO MPAL DE SAN IGNACIO RIO MUERTO,27.409988,-110.239434,0.75
1847,GUSTAVO ADOLFO URUCHURTU,RED SEC,,VSERIS,29.064011,-110.955496,0.75
3007,"EMSAD, YECORA",COMPUPROYECCIONES,,H. AYUNTAMIENTO DE YECORA,28.37264,-108.925702,0.75
3713,INSTITUTO DE BECAS Y CREDITO EDUCATIVO DEL ESTADO DE SONORA,TELMEX,387.07,SSP ESPEJO,29.09152931,-110.9754964,0.76
3744,INSTITUTO DE BECAS Y CREDITO EDUCATIVO DEL ESTADO DE SONORA,TOTAL PLAY,5209,SSP ESPEJO,29.09152931,-110.9754964,0.76
3193,CENTRO DE SALUD HUATABAMPO,TELMEX,,(TZ-30) TORRE HOSPITAL GRAL. HUATABAMPO,26.84247222,-109.6411222,0.76
2182,IGNACIO TATO,TELMEX,,MAZATAN,29.005386,-110.145925,0.76
3585,INSTITUTO SONORENSE  DE LAS MUJERES,TELMEX,343.97,(TZ-45) TORRE COMANDANCIA MUNICIPAL,28.84294167,-111.4898444,0.76
3608,DIRECCION GENERAL DE RECAUDACION,TELMEX,343.97,(TZ-45) CENTRO INTEGRAL PEI,29.09499722,-111.0287889,0.77
3184,CENTRO DE SALUD CANANEA,TELMEX,,CANANEA,30.9777,-110.308617,0.77
1758,JUAN AVILA CORDOVA,MEGACABLE,,(TZ-45) TORRE SUBCENTRO C5 AGUA PRIETA,31.31913889,-109.5580556,0.77
2462,LUIS DONALDO COLOSIO MURRIETA,RED SEC,,(TZ-45) TORRE C5 NOGALES,31.29025556,-110.9511556,0.77
3639,DIF SONORA,TOTAL PLAY,8793,CESPEJO,29.09162451,-110.9754325,0.77
3462,MODULO NACOZARI,TELMEX,,NACOZARI,30.378194,-109.694961,0.77
2689,VENUSTIANO CARRANZA,TELMEX,,CAMPO DEPORTIVO MPAL DE SAN IGNACIO RIO MUERTO,27.409988,-110.239434,0.78
2548,FRANCISCO I. MADERO,MEGACABLE,,CERRO EL EMBARCADERO,31.328578,-110.939791,0.78
3448,MODULO CANANEA,TELMEX,,CANANEA,30.9777,-110.308617,0.78
1889,HUMBERTO VILLELA LUGO,RED SEC,,PLANTEL NUEVO HERMOSILLO,29.01221702,-110.9283082,0.78
215,MIGUEL HIDALGO Y COSTILLA,TELMEX,,ARIZPE,30.338364,-110.167683,0.78
1018,GENERAL ESTEBAN BACA CALDERON,TELMEX,,CANANEA,30.9777,-110.308617,0.79
3640,DIF SONORA,TELMEX,7207.44,CESPEJO,29.09162451,-110.9754325,0.79
3049,PLANTEL NACOZARI,TELMEX,,NACOZARI,30.378194,-109.694961,0.79
1930,JOSE RAFAEL CAMPOY,MEGACABLE,,PLANTEL OBREGON I,27.4776144,-109.9289854,0.79
1670,RAMON REAL CARRASCO,COMPUENLACES,,(TZ-45) COMANDANCIA EL CORTIJO,29.14361389,-110.9862722,0.79
1720,MAURICIO RODRIGUEZ KELLY,COMPUENLACES,,(TZ-45) COMANDANCIA EL CORTIJO,29.14361389,-110.9862722,0.79
2449,GUSTAVO DIAZ ORDAZ,RED SEC,,(TZ-45) TORRE C5 NOGALES,31.29025556,-110.9511556,0.79
3578,COORDINACION ESTATAL DE PROTECCION CIVIL,TOTAL PLAY,6699,BMXDGR,29.07631845,-110.9570658,0.8
1015,LEONA VICARIO,MEGACABLE,,CANANEA,30.9777,-110.308617,0.8
1240,TELESECUNDARIA 247,TELMEX,,(TZ-45) TORRE PALACIO MUNICIPAL  ETCHOJOA,26.911617,-109.625892,0.81
2492,JOSE MA MORELOS Y PAVON,RED SEC,,NOGALES,31.318347,-110.954427,0.81
3019,"CECYTE, BACOBAMPO",COMPUPROYECCIONES,,(TZ-45) TORRE SALUBRIDAD ETCHOJOA,26.97865556,-109.6562833,0.81
3717,INSTITUTO SONORENSE DE EDUCACION PARA LOS ADULTOS,TELMEX,688.79,AUFIS,29.06939286,-110.944628,0.82
2715,CARLOS G. CALLES,TELNOR,,PLANTEL SAN LUIS RIO COLORADO,32.45172232,-114.751234,0.82
2556,ANTONIO AGUILAR RENDON,RED SEC,,NOGALES,31.318347,-110.954427,0.82
2504,JOSE DE JESUS FLORES VALVERDE,RED SEC,,NOGALES,31.318347,-110.954427,0.82
1770,ESCUELA SECUNDARIA TECNICA NUM. 80,RED SEC,,NOGALES,31.318347,-110.954427,0.82
2477,FRANCISCO GABILONDO SOLER,RED SEC,,NOGALES,31.318347,-110.954427,0.82
2469,COLINAS DEL SOL,RED SEC,,NOGALES,31.318347,-110.954427,0.82
2125,GENERAL LAZARO CARDENAS,TELMEX,,IMURIS,30.793453,-110.846086,0.82
2482,BELLA AZUCENA VEGA REYES,RED SEC,,NOGALES,31.318347,-110.954427,0.82
3012,"CECYTE, SANTA ANA",COMPUPROYECCIONES,,SANTA ANA,30.544389,-111.121275,0.83
114,REVOLUCION,TELMEX,,ALAMOS,27.021836,-108.937803,0.83
2390,HORACIO POMPA LIZARRAGA,TELNOR,,SAN PEDRO DE LA CUEVA,32.473614,-114.784344,0.83
786,ANTONIO VIVALDI,RED SEC,,HOSPITAL GENERAL DE OBREGON,27.4836,-109.955,0.83
3183,CENTRO DE SALUD BLOCK 410,TELMEX,,(TZ-45) TORRE SSPM,27.46464167,-109.9284222,0.84
3186,CENTRO DE SALUD CUMPAS,TELMEX,,CUMPAS,29.998067,-109.775114,0.84
872,HEROE DE NACOZARI,MEGACABLE,,PLANTEL OBREGON I,27.4776144,-109.9289854,0.85
1907,TELESECUNDARIA 213,TELMEX,,AUFIS,29.06939286,-110.944628,0.85
991,DESPERTAR,MEGACABLE,,CANANEA,30.9777,-110.308617,0.85
995,CANANEA,TELMEX,,CANANEA,30.9777,-110.308617,0.85
1303,JOSE MA MORELOS Y PAVON,RED SEC,,CENTRO DE SALUD VICAM,27.647,-110.296,0.85
1007,MANUEL M DIEGUEZ,MEGACABLE,,CANANEA,30.9777,-110.308617,0.85
2174,SANTIAGO IGLESIAS,TELMEX,,(TZ-45) TORRE C4,30.63,-110.9690972,0.85
2982,PLANTEL NACOZARI DE GARCIA,TELMEX,,NACOZARI,30.378194,-109.694961,0.85
1674,BENITO JUAREZ,MEGACABLE,,CESPEJO,29.09162451,-110.9754325,0.85
2570,TELESECUNDARIA 62,TELMEX,,QUEROBABI,30.050978,-111.03,0.85
31,NIÑOS HEROES,MEGACABLE,,(TZ-45) TORRE BOMBEROS AGUA PRIETA,31.31360556,-109.5359722,0.86
2309,PLUTARCO ELIAS CALLES,INDEX,,UNIVERSIDAD DE SONORA  CAMPUS NAVOJOA,27.074257,-109.429382,0.86
2211,JESUS GARCIA,TELMEX,,NACOZARI,30.378194,-109.694961,0.86
2287,LUIS PETERSSON,TELMEX,,UNIVERSIDAD DE SONORA  CAMPUS NAVOJOA,27.074257,-109.429382,0.86
3638,SERVICIOS DE SALUD DE SONORA,TELMEX,5326.1,CESPEJO,29.09162451,-110.9754325,0.86
2609,BIENVENIDA LOPEZ URQUIDEZ,TELMEX,,H. AYUNTAMIENTO DE YECORA,28.37264,-108.925702,0.86
1270,CLUB DE LEONES,TELNOR,,SIN NOMBRE ESPECIFICADO,31.856907,-112.856682,0.86
808,JAIME TORRES BODET,RED SEC,,(TZ-45) TORRE SSPM,27.46464167,-109.9284222,0.86
671,MIGDALIA BURRUEL ALMAZAN,RED SEC,,(TZ-45) TORRE SUBCENTRO CABORCA,30.727575,-112.1619417,0.86
3473,MODULO UNISON HERMOSILLO,TELMEX,,BMXDGR,29.07631845,-110.9570658,0.86
2702,FRANCISCO I. MADERO,MEGACABLE,,CAMPO DEPORTIVO MPAL DE SAN IGNACIO RIO MUERTO,27.409988,-110.239434,0.87
1259,JUAN BAUTISTA DE ANZA,TELMEX,,FRONTERAS,30.894625,-109.568311,0.87
2361,BENITO JUAREZ,RED SEC,,(TZ-45) TORRE C4 VIEJO SEG PUBLICA,27.08036667,-109.4624361,0.87
950,PROF. HUMBERTO OCHOA MARTINEZ,MEGACABLE,,(TZ-45) TORRE SSPM,27.46464167,-109.9284222,0.87
765,LUIS SANDI,RED SEC,,(TZ-45) TORRE SSPM,27.46464167,-109.9284222,0.87
2595,ERNESTO LORETO HUASICA,TELMEX,,HUASABAS,29.910706,-109.301011,0.87
1404,BENITO JUAREZ GARCIA,TELMEX,,IMURIS,30.793453,-110.846086,0.87
3449,MODULO CASA DE DIA SNTE 54,TELMEX,,CUM,29.10935986,-110.9936158,0.87
613,ROSA AGAZZI,RED SEC,,CABORCA,30.727172,-112.155092,0.88
3494,COORDINACION ESTATAL DE LA POLICIA ESTATAL DE SEGURIDAD PUBLICA,MEGACABLE,,CESPEJO,29.09162451,-110.9754325,0.88
678,JOSEFA FIGUEROA COMADURAN VDA DE OROS,RED SEC,,CABORCA,30.727172,-112.155092,0.88
2181,PROFA. ENRIQUETA URGELL,TELMEX,,CARBO,29.685214,-110.961142,0.89
2291,BENITO PEREZ GALDOS,RED SEC,,UNIVERSIDAD ESTATAL DE SONORA PLANTEL NAVOJOA,27.04738,-109.452824,0.89
817,RECURSOS HIDRAULICOS,RED SEC,,(TZ-45) TORRE HOSPITAL GENERAL,27.48364722,-109.9538472,0.89
597,ALEGRIA,RED SEC,,PLANTEL CABORCA,30.72412696,-112.1621881,0.89
3179,CAAPS,COMPUPROYECCIONES,,CESPEJO,29.09162451,-110.9754325,0.89
1045,BENITO JUAREZ,RED SEC,,H. AYUNTAMIENTO EMPALME,27.957581,-110.815899,0.89
3001,"EMSAD, BACERAC",COMPUPROYECCIONES,,BACERAC,30.356653,-108.927858,0.9
3016,"CECYTE, SAHUARIPA",COMPUPROYECCIONES,,H. AYUNTAMIENTO DE SAHUARIPA 2,29.05637,-109.23347,0.9
3047,PLANTEL HUATABAMPO,TELMEX,,HOSPITAL GENERAL,26.842562,-109.641426,0.9
1881,BERNARDO RIVERA RODRIGUEZ,MEGACABLE,,PLANTEL NUEVO HERMOSILLO,29.01221702,-110.9283082,0.9
1497,PILTZINTLI,COMPUENLACES,,(TZ-45) COMANDANCIA EL CORTIJO,29.14361389,-110.9862722,0.9
2675,TELESECUNDARIA 310,COMPUPROYECCIONES,,SAN FELIPE DE JESUS,29.858456,-110.243403,0.91
3443,MODULO AGUA PRIETA,TELMEX,,(TZ-45) TORRE SUBCENTRO C5 AGUA PRIETA,31.31913889,-109.5580556,0.91
3594,DIRECCION GENERAL DE ATENCION A GRUPOS PRIORITARIOS Y MIGRANTES,TELMEX,473.27,AUFIS,29.06939286,-110.944628,0.92
2895,AMADO NERVO,TELMEX,,YECORA,29.528978,-109.5296,0.92
1703,CARMEN SERDAN,TELMEX,,CUM,29.10935986,-110.9936158,0.92
3185,CENTRO DE SALUD CIUDAD DE LOS NIÑOS,MEGACABLE,,PLANTEL NUEVO HERMOSILLO,29.01221702,-110.9283082,0.92
994,AURORA,MEGACABLE,,RADIO TEC,30.98961,-110.26602,0.92
3046,PLANTEL GUAYMAS - GRAL. PLUTARCO ELIAS CALLES,TELMEX,,(TZ-60) TORRE CIF GUAYMAS,27.91950278,-110.9007333,0.92
909,MARIA LUISA PARRA ALMEIDA,RED SEC,,(TZ-45) TORRE FISCAL,27.49709444,-109.9322056,0.92
1481,BENITO JUAREZ,COMPUENLACES,,CESPEJO,29.09162451,-110.9754325,0.92
3734,INSTITUTO DE BECAS Y CREDITO EDUCATIVO DEL ESTADO DE SONORA,TELMEX,6383.62,PLANTEL OBREGON I,27.4776144,-109.9289854,0.93
2394,PROF. GILBERTO PACHECO C,TELMEX,,BENJAMIN HILL,30.167956,-111.117789,0.93
3745,INSTITUTO DE BECAS Y CREDITO EDUCATIVO DEL ESTADO DE SONORA,TOTAL PLAY,5209,PLANTEL OBREGON I,27.4776144,-109.9289854,0.93
2993,PLANTEL ALAMOS,TELMEX,,ALAMOS,27.021836,-108.937803,0.93
938,ENRIQUE C. REBSAMEN,MEGACABLE,,(TZ-45) TORRE FISCAL,27.49709444,-109.9322056,0.93
1678,JOSEFA ORTIZ DE DOMINGUEZ,MEGACABLE,,(TZ-45) TORRE COMANDANCIA MUNICIPAL,28.84294167,-111.4898444,0.93
3439,CENTRO INTEGRAL DE ATENCION A LA SALUD SUR NORTE,TOTAL PLAY,,(TZ-45) COMANDANCIA ZONA NORTE,29.11026111,-110.9913861,0.94
2697,12 DE OCTUBRE,INDEX,,PRIM 12 DE OCTUBRE DE PUEBLO NUEVO,27.464592,-110.193606,0.94
528,ANA MARIA CASTRO SERRANO,RED SEC,,CENTRO DE SALUD RURAL DE FRANCISCO J MINA (CAMPO 60),27.45816,-110.11326,0.94
3641,DIF SONORA,TELMEX,343.97,CUM,29.10935986,-110.9936158,0.95
1021,ESCUELA SECUNDARIA TECNICA NUM. 4,TELNOR,,SAN LUIS RIO COLORADO,32.473614,-114.784344,0.95
2295,PROF. EDUARDO W VILLA,TELMEX,,BAVIACORA,29.715211,-110.165078,0.96
2869,IGNACIO ZARAGOZA,TELMEX,,SANTA CRUZ,31.237444,-110.595678,0.96
1629,FRANCISCO ROMO MENDOZA,COMPUENLACES,,(TZ-45) COMANDANCIA EL CORTIJO,29.14361389,-110.9862722,0.96
2765,PROFA. EVA S DE LOPEZ MATEOS,TELNOR,,SAN LUIS RIO COLORADO,32.473614,-114.784344,0.96
3590,DIRECCION GENERAL DE REGISTRO CIVIL,TELMEX,343.97,(TZ-45) TORRE COMANDANCIA MUNICIPAL,28.84294167,-111.4898444,0.96
2318,CLUB CAMARA JUNIOR,MEGACABLE,,UNIVERSIDAD DE SONORA  CAMPUS NAVOJOA,27.074257,-109.429382,0.97
893,FORD 122 BENITO JUAREZ,TELMEX,,(TZ-30) TORRE MARTE R. GOMEZ,27.36791944,-109.8883278,0.97
1260,TELESECUNDARIA 216,COMPUPROYECCIONES,,FRONTERAS,30.894625,-109.568311,0.97
2781,GENERAL LAZARO CARDENAS,TELNOR,,C5 SAN LUIS RIO COLORADO,32.456613,-114.746291,0.97
2274,VENUSTIANO CARRANZA,RED SEC,,(TZ-45) TORRE C4 NUEVO,27.07895278,-109.443525,0.97
3487,ITAMA - CTE GUAYMAS,TELMEX,,(TZ-60) TORRE CIF GUAYMAS,27.91950278,-110.9007333,0.97
1724,ABIGAEL BOHORQUEZ,TELMEX,,(TZ-45) COMANDANCIA EL CORTIJO,29.14361389,-110.9862722,0.97
2261,MARCO ANTONIO ARMENTA CORRAL,TELMEX,,UNIVERSIDAD ESTATAL DE SONORA PLANTEL NAVOJOA,27.04738,-109.452824,0.98
2259,LUIS DONALDO COLOSIO MURRIETA,RED SEC,,(TZ-45) TORRE C4 VIEJO SEG PUBLICA,27.08036667,-109.4624361,0.98
1529,PROF. LAZARO MERCADO,MEGACABLE,,VSERIS,29.064011,-110.955496,0.98
1088,20 DE NOVIEMBRE,MEGACABLE,,H. AYUNTAMIENTO EMPALME,27.957581,-110.815899,0.98
2357,JUSTO SIERRA,RED SEC,,(TZ-45) TORRE C4 VIEJO SEG PUBLICA,27.08036667,-109.4624361,0.98
84,ADRIAN SALAS MADERA,TELMEX,,(TZ-45) TORRE COMANDANCIA MUNICIPAL ALAMOS,27.03949722,-108.9448583,0.99
2461,TOSALICARIT,RED SEC,,(TZ-45) TORRE C5 NOGALES,31.29025556,-110.9511556,0.99
665,CENTRO DE ATENCION MULTIPLE NUM. 52,TELMEX,,(TZ-45) TORRE HOSPITAL GENERAL,27.48364722,-109.9538472,0.99
2273,MARIA ENRIQUETA CAMARILLO DE PEREYRA,RED SEC,,PLANTEL NAVOJOA,27.06563326,-109.4497993,0.99
2376,MARIANO ESCOBEDO,MEGACABLE,,UNIVERSIDAD ESTATAL DE SONORA PLANTEL NAVOJOA,27.04738,-109.452824,0.99
2551,VICENTA OCARANZA NUM. 1,RED SEC,,NOGALES,31.318347,-110.954427,1
588,CLUB DE LEONES 1,TELMEX,,BENJAMIN HILL,30.167956,-111.117789,1
887,MEXICO,MEGACABLE,,(TZ-45) TORRE SSPM,27.46464167,-109.9284222,1
1833,PROF. JOSE JESUS VALENZUELA B,COMPUENLACES,,(TZ-45) COMANDANCIA ZONA NORTE,29.11026111,-110.9913861,1
618,MARGARITA MADRIGAL SILVA,RED SEC,,PLANTEL CABORCA,30.72412696,-112.1621881,1
1516,JONAS E SALK,MEGACABLE,,VSERIS,29.064011,-110.955496,1.01
2118,HEROE DE NACOZARI,TELMEX,,(TZ-45) TORRE PALACIO,30.7773,-110.8616389,1.01
1416,BLANCA SIRIA VALENZUELA LAGARDA,TELMEX,,MAZATAN,29.005386,-110.145925,1.01
35,FRANCISCO VILLA,TELMEX,,PLANTEL PLUTARCO ELIAS CALLES,31.31572352,-109.5550348,1.01
1004,FORD 94,TELMEX,,RADIO TEC,30.98961,-110.26602,1.02
1010,RAFAELA M DE RUIZ,MEGACABLE,,SIN NOMBRE ESPECIFICADO,30.977641,-110.308611,1.02
713,MARIA MONTESSORI,RED SEC,,PLANTEL OBREGON I,27.4776144,-109.9289854,1.02
527,ELENA TORRES CUELLAR,RED SEC,,CENTRO DE SALUD RURAL DE FRANCISCO J MINA (CAMPO 60),27.45816,-110.11326,1.02
2602,VICENTE GUERRERO,TELMEX,,PUERTO PEÑASCO,31.305833,-113.540556,1.03
3022,"CECYTE, POBLADO MIGUEL ALEMAN",COMPUPROYECCIONES,,(TZ-45) TORRE COMANDANCIA MUNICIPAL,28.84294167,-111.4898444,1.03
3194,CENTRO DE SALUD IMURIS,TELMEX,,(TZ-45) TORRE PALACIO,30.7773,-110.8616389,1.03
1357,NIÑOS HEROES DE CHAPULTEPEC,TELMEX,,(TZ-60) TORRE CIF GUAYMAS,27.91950278,-110.9007333,1.04
1456,JUAN ESCUTIA,MEGACABLE,,VSERIS,29.064011,-110.955496,1.04
2663,ESCUADRON 201,TELMEX,,H. AYUNTAMIENTO DE SAHUARIPA 2,29.05637,-109.23347,1.04
2802,LUIS G CANO,TELNOR,,SAN PEDRO DE LA CUEVA,32.473614,-114.784344,1.04
818,CLUB DE LEONES,RED SEC,,(TZ-45) TORRE HOSPITAL GENERAL,27.48364722,-109.9538472,1.04
1870,ALMA DELIA ARAGON ROMERO,TELMEX,,(TZ-45) TORRE COMANDANCIA MUNICIPAL,28.84294167,-111.4898444,1.04
577,BENITO JUAREZ,TELMEX,,(TZ-45) TORRE DIF VILLA JUAREZ,27.128213,-109.830136,1.05
2316,RAMON MOROYOQUI GIL,TELMEX,,UNIVERSIDAD DE SONORA  CAMPUS NAVOJOA,27.074257,-109.429382,1.05
2119,JOSEFA ORTIZ DE DOMINGUEZ,TELMEX,,(TZ-45) TORRE PALACIO,30.7773,-110.8616389,1.05
1331,AMERICO VESPUCIO,RED SEC,,(TZ-45) TORRE C5 GUAYMAS,27.94620556,-110.9342083,1.05
517,AQUILES SERDAN,TELMEX,,CENTRO DE SALUD RURAL DE FRANCISCO J MINA (CAMPO 60),27.45816,-110.11326,1.06
2579,JOSE ESTRADA ALVAREZ,TELMEX,,DIF MUNICIPAL DE VILLA JUAREZ,27.128152,-109.829834,1.06
737,ALVARO OBREGON,RED SEC,,(TZ-45) TORRE FISCAL,27.49709444,-109.9322056,1.06
3691,ISSSTESON,TOTAL PLAY,1663,(TZ-45) TORRE FISCAL,27.49709444,-109.9322056,1.06
3434,HOSPITAL ADOLFO LOPEZ MATEOS,TOTAL PLAY,,(TZ-45) TORRE FISCAL,27.49709444,-109.9322056,1.06
819,GENERAL LAZARO CARDENAS,RED SEC,,(TZ-45) TORRE HOSPITAL GENERAL,27.48364722,-109.9538472,1.06
827,HNOS FLORES MAGON,RED SEC,,(TZ-45) TORRE SSPM,27.46464167,-109.9284222,1.06
3645,DIF SONORA,TELMEX,473.28,AUFIS,29.06939286,-110.944628,1.07
2918,21 AGOSTO DE 1944,TELMEX,,URES,29.429167,-110.377742,1.07
2716,SECUNDARIA GENERAL NUM. 3,TELNOR,,COMANDANCIA,32.456246,-114.745002,1.07
3696,ISSSTESON,TELMEX,559.48,(TZ-45) TORRE FISCAL,27.49709444,-109.9322056,1.07
